body_type,daysonmarket,fuel_type,has_accidents,highway_fuel_economy,horsepower,is_new,make_name,mileage,price,seller_rating,year
Sedan,17,Gasoline,,37.0,180.0,True,Kia,14.0,25055.0,3.647058823529412,2021
SUV / Crossover,110,Gasoline,,26.0,181.0,True,Kia,10.0,28340.0,3.647058823529412,2020
Sedan,40,Gasoline,False,31.0,201.0,False,Acura,91839.0,11773.0,4.377777777777778,2012
Sedan,1,Gasoline,True,26.0,221.0,False,Ford,92973.0,4999.0,3.577777777777778,2009
Sedan,7,Gasoline,,36.0,160.0,True,Chevrolet,47846.74954561977,20719.0,3.4477611940298507,2020
SUV / Crossover,37,Gasoline,,26.0,241.60205479452054,True,Kia,20.0,25610.0,3.647058823529412,2021
Pickup Truck,20,Flex Fuel Vehicle,False,23.0,305.0,False,RAM,89019.0,22933.0,4.377777777777778,2017
Sedan,127,Gasoline,,32.0,185.0,True,Kia,10.0,21490.0,3.647058823529412,2020
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,0.0,36124.0,4.377777777777778,2020
SUV / Crossover,7,Gasoline,,25.0,295.0,True,Jeep,0.0,36124.0,4.377777777777778,2020
Wagon,32,Gasoline,False,26.0,175.0,False,Subaru,153898.0,3499.0,3.577777777777778,2006
SUV / Crossover,37,Gasoline,,26.0,241.60205479452054,True,Kia,16.0,25610.0,3.647058823529412,2021
SUV / Crossover,117,Gasoline,,26.0,181.0,True,Kia,9.0,28440.0,3.647058823529412,2020
SUV / Crossover,8,Gasoline,True,27.0,172.0,False,Jeep,96473.0,7999.0,3.577777777777778,2013
SUV / Crossover,3,Gasoline,,31.0,146.0,True,Kia,2.0,25145.0,3.647058823529412,2021
SUV / Crossover,677,Gasoline,,26.0,181.0,True,Kia,1160.0,21595.0,3.647058823529412,2019
Coupe,43,Gasoline,False,25.0,375.0,False,Dodge,28369.0,31303.0,3.4477611940298507,2017
Sedan,15,Gasoline,False,30.0,211.0,False,Audi,114778.0,9499.0,3.577777777777778,2013
SUV / Crossover,35,Gasoline,False,25.0,310.0,False,Cadillac,5355.0,36924.0,3.4477611940298507,2019
SUV / Crossover,37,Gasoline,,26.0,241.60205479452054,True,Kia,18.0,25610.0,3.647058823529412,2021
Pickup Truck,6,Flex Fuel Vehicle,False,20.0,285.0,False,Chevrolet,12064.0,36377.0,3.4477611940298507,2019
SUV / Crossover,207,Gasoline,,27.0,271.0,True,Jeep,24.0,30279.0,4.377777777777778,2020
SUV / Crossover,55,Gasoline,False,27.0,179.0,False,Toyota,182093.0,5250.0,3.577777777777778,2009
SUV / Crossover,10,Hybrid,,40.0,139.0,True,Kia,2.0,28502.0,3.647058823529412,2020
SUV / Crossover,7,Gasoline,False,26.0,317.0,False,Nissan,98539.0,16519.0,3.4477611940298507,2012
Sedan,19,Gasoline,True,30.0,201.0,False,Acura,152787.0,6499.0,3.577777777777778,2010
Sedan,7,Gasoline,,36.0,160.0,True,Chevrolet,47846.74954561977,20719.0,3.4477611940298507,2020
SUV / Crossover,121,Gasoline,,26.0,181.0,True,Kia,6.0,28590.0,3.647058823529412,2020
Sedan,7,Gasoline,,36.0,160.0,True,Chevrolet,47846.74954561977,20719.0,3.4477611940298507,2020
SUV / Crossover,5,Gasoline,False,23.0,285.0,False,Jeep,31701.0,34993.0,4.377777777777778,2018
SUV / Crossover,204,Gasoline,,27.0,271.0,True,Jeep,24.0,30279.0,4.377777777777778,2020
Sedan,13,Gasoline,True,26.0,204.0,False,Lexus,157974.0,5750.0,3.577777777777778,2009
SUV / Crossover,57,Gasoline,,33.0,147.0,True,Kia,11.0,21945.0,3.647058823529412,2021
SUV / Crossover,304,Gasoline,,26.0,181.0,True,Kia,6797.0,21895.0,3.647058823529412,2020
SUV / Crossover,146,Gasoline,,26.0,201.0,True,Kia,15.0,25730.0,3.647058823529412,2020
SUV / Crossover,39,Gasoline,False,19.0,245.0,False,Toyota,181549.0,6250.0,3.577777777777778,2005
SUV / Crossover,4,Gasoline,,25.0,295.0,True,Jeep,0.0,36124.0,4.377777777777778,2020
SUV / Crossover,117,Gasoline,,26.0,181.0,True,Kia,9.0,28590.0,3.647058823529412,2020
SUV / Crossover,198,Gasoline,,26.0,201.0,True,Kia,10.0,25730.0,3.647058823529412,2020
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,0.0,36124.0,4.377777777777778,2020
SUV / Crossover,231,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,21163.0,3.4477611940298507,2020
SUV / Crossover,10,Gasoline,False,23.0,290.0,False,Ford,162681.0,9999.0,3.577777777777778,2013
SUV / Crossover,5,Gasoline,False,27.0,179.0,False,Toyota,176012.0,6499.0,3.577777777777778,2011
SUV / Crossover,97,Hybrid,,46.0,139.0,True,Kia,11.0,25745.0,3.647058823529412,2020
Sedan,193,Gasoline,,36.0,160.0,True,Chevrolet,22.0,21166.0,3.4477611940298507,2020
SUV / Crossover,117,Gasoline,,26.0,181.0,True,Kia,10.0,28590.0,3.647058823529412,2020
SUV / Crossover,10,Gasoline,False,32.0,182.0,False,Chevrolet,105927.0,8499.0,3.577777777777778,2012
SUV / Crossover,55,Gasoline,,33.0,147.0,True,Kia,4.0,21945.0,3.647058823529412,2021
SUV / Crossover,7,Flex Fuel Vehicle,False,22.0,355.0,False,Chevrolet,79921.0,30952.0,3.4477611940298507,2015
Sedan,39,Gasoline,True,33.0,141.0,False,Chrysler,85114.0,2999.0,3.577777777777778,1989
SUV / Crossover,50,Gasoline,,26.0,241.60205479452054,True,Kia,12.0,26055.0,3.647058823529412,2021
Minivan,82,Gasoline,,28.0,287.0,True,Chrysler,17.0,38816.0,4.377777777777778,2020
Sedan,146,Gasoline,,32.0,185.0,True,Kia,8.0,21985.0,3.647058823529412,2020
SUV / Crossover,67,Flex Fuel Vehicle,False,26.0,355.0,False,Chevrolet,139209.0,22500.0,3.577777777777778,2016
SUV / Crossover,8,Gasoline,False,26.0,170.0,False,Chevrolet,52859.0,16822.0,3.4477611940298507,2018
Sedan,22,Gasoline,False,30.0,158.0,False,Toyota,203544.0,3250.0,3.577777777777778,2007
SUV / Crossover,15,Hybrid,,46.0,139.0,True,Kia,10.0,25745.0,3.647058823529412,2020
SUV / Crossover,10,Hybrid,,40.0,139.0,True,Kia,2.0,28675.0,3.647058823529412,2020
SUV / Crossover,169,Gasoline,,23.0,285.0,True,Jeep,17.0,36269.0,4.377777777777778,2020
Sedan,45,Flex Fuel Vehicle,True,25.0,240.0,False,Mercury,122122.0,5750.0,3.577777777777778,2010
SUV / Crossover,33,Gasoline,True,17.0,232.0,False,Mercedes-Benz,115454.0,3750.0,3.577777777777778,2004
SUV / Crossover,299,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,21200.0,3.4477611940298507,2020
SUV / Crossover,6,Gasoline,,26.0,181.0,True,Kia,13.0,29065.0,3.647058823529412,2021
SUV / Crossover,348,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,21200.0,3.4477611940298507,2020
Sedan,57,Gasoline,,40.0,147.0,True,Kia,1.0,21985.0,3.647058823529412,2020
SUV / Crossover,59,Gasoline,True,16.0,240.0,False,Toyota,121622.0,4499.0,3.577777777777778,2001
Pickup Truck,42,Gasoline,False,24.0,308.0,False,Chevrolet,35222.0,30439.0,3.4477611940298507,2017
Sedan,10,Gasoline,False,33.0,300.0,False,BMW,97535.0,11999.0,3.577777777777778,2012
Sedan,11,Gasoline,False,22.0,275.0,False,Mercedes-Benz,94949.0,4499.0,3.577777777777778,2000
Sedan,8,Gasoline,False,40.0,153.0,False,Chevrolet,37979.0,14639.0,3.4477611940298507,2017
SUV / Crossover,173,Gasoline,,26.0,201.0,True,Kia,12.0,26075.0,3.647058823529412,2020
SUV / Crossover,31,Gasoline,,33.0,147.0,True,Kia,3.0,22040.0,3.647058823529412,2021
SUV / Crossover,208,Gasoline,,27.0,271.0,True,Jeep,1.0,30722.0,4.377777777777778,2020
SUV / Crossover,101,Hybrid,,46.0,139.0,True,Kia,9.0,26140.0,3.647058823529412,2020
SUV / Crossover,264,Gasoline,,27.0,271.0,True,Jeep,1.0,30721.0,4.377777777777778,2020
SUV / Crossover,12,Gasoline,,25.0,295.0,True,Jeep,0.0,38730.0,4.377777777777778,2020
SUV / Crossover,71,Gasoline,False,27.0,191.0,False,Kia,132306.0,6999.0,3.577777777777778,2013
Coupe,67,Gasoline,False,27.0,300.0,False,BMW,69338.0,14499.0,3.577777777777778,2011
SUV / Crossover,238,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,21391.0,3.4477611940298507,2020
SUV / Crossover,6,Gasoline,,26.0,181.0,True,Kia,1.0,29065.0,3.647058823529412,2021
Van,71,Gasoline,True,18.0,310.0,False,Ford,61683.0,28499.0,3.577777777777778,2018
Minivan,49,Gasoline,False,24.0,175.0,False,Dodge,40447.0,4999.0,3.577777777777778,2008
Wagon,3,Gasoline,False,24.0,250.0,False,Dodge,112325.0,4499.0,3.577777777777778,2007
SUV / Crossover,238,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,21391.0,3.4477611940298507,2020
SUV / Crossover,28,Gasoline,True,27.0,170.0,False,Nissan,81581.0,7999.0,3.577777777777778,2013
Sedan,110,Gasoline,,32.0,185.0,True,Kia,10.0,22045.0,3.647058823529412,2020
SUV / Crossover,14,Gasoline,False,18.0,239.0,False,Toyota,197644.0,9999.0,3.577777777777778,2007
SUV / Crossover,26,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,20,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,5,Gasoline,,25.0,181.0,True,Kia,4.0,29065.0,3.647058823529412,2021
SUV / Crossover,7,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
SUV / Crossover,56,Gasoline,,33.0,147.0,True,Kia,10.0,22290.0,3.647058823529412,2021
SUV / Crossover,180,Gasoline,,26.0,181.0,True,Kia,7.0,26525.0,3.647058823529412,2020
SUV / Crossover,19,Gasoline,,31.0,146.0,True,Kia,36.0,26620.0,3.647058823529412,2021
Sedan,13,Gasoline,False,26.0,204.0,False,Lexus,172417.0,5499.0,3.577777777777778,2006
SUV / Crossover,90,Gasoline,,25.0,295.0,True,Jeep,13.0,38850.0,4.377777777777778,2020
Minivan,28,Gasoline,True,24.0,244.0,False,Honda,180132.0,3999.0,3.577777777777778,2007
Minivan,39,Gasoline,False,21.0,215.0,False,Chrysler,62751.0,4999.0,3.577777777777778,2004
Minivan,151,Gasoline,,24.0,276.0,True,Kia,15.0,29115.0,3.647058823529412,2020
Minivan,21,Gasoline,True,23.0,244.0,False,Honda,168777.0,4999.0,3.577777777777778,2008
SUV / Crossover,193,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,21460.0,3.4477611940298507,2020
SUV / Crossover,6,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
SUV / Crossover,33,Gasoline,False,19.0,385.0,False,Porsche,126544.0,8999.0,3.577777777777778,2008
SUV / Crossover,28,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
SUV / Crossover,56,Gasoline,,33.0,147.0,True,Kia,5.0,22290.0,3.647058823529412,2021
SUV / Crossover,280,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22286.0,3.4477611940298507,2020
SUV / Crossover,31,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
Sedan,61,Flex Fuel Vehicle,False,29.0,283.0,False,Chrysler,176328.0,3999.0,3.577777777777778,2013
SUV / Crossover,19,Gasoline,,26.0,175.0,True,Kia,25.0,29270.0,3.647058823529412,2021
SUV / Crossover,168,Gasoline,,25.0,241.60205479452054,True,Jeep,1.0,30777.0,4.377777777777778,2020
SUV / Crossover,7,Gasoline,False,26.0,170.0,False,Nissan,124634.0,6750.0,3.577777777777778,2011
Minivan,10,Gasoline,False,23.0,244.0,False,Kia,151725.0,3999.0,3.577777777777778,2010
Minivan,31,Gasoline,False,24.0,266.0,False,Toyota,152851.0,9499.0,3.577777777777778,2011
Sedan,50,Gasoline,,40.0,147.0,True,Kia,11.0,23210.0,3.647058823529412,2020
Minivan,18,Gasoline,False,23.0,197.0,False,Volkswagen,130069.0,4999.0,3.577777777777778,2009
SUV / Crossover,117,Gasoline,,26.0,181.0,True,Kia,10.0,26640.0,3.647058823529412,2020
SUV / Crossover,110,Gasoline,,26.0,181.0,True,Kia,6.0,26640.0,3.647058823529412,2020
Hatchback,3,Hybrid,True,45.0,110.0,False,Toyota,198586.0,2999.0,3.577777777777778,2005
SUV / Crossover,19,Gasoline,,26.0,175.0,True,Kia,37.0,29485.0,3.647058823529412,2021
SUV / Crossover,7,Gasoline,,25.0,295.0,True,Jeep,0.0,38944.0,4.377777777777778,2020
SUV / Crossover,54,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22286.0,3.4477611940298507,2020
SUV / Crossover,18,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,14,Gasoline,True,26.0,300.0,False,Ford,97943.0,4999.0,3.577777777777778,2007
SUV / Crossover,19,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,61,Gasoline,,25.0,241.60205479452054,True,Jeep,15.0,30948.0,4.377777777777778,2020
SUV / Crossover,41,Gasoline,,34.0,146.0,True,Kia,2.0,23240.0,3.647058823529412,2021
SUV / Crossover,304,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22677.0,3.4477611940298507,2020
SUV / Crossover,1,Gasoline,True,27.0,170.0,False,Nissan,88685.0,7750.0,3.577777777777778,2013
Minivan,53,Gasoline,,24.0,276.0,True,Kia,6.0,30220.0,3.647058823529412,2021
SUV / Crossover,22,Gasoline,True,18.0,403.0,False,Cadillac,213550.0,6999.0,3.577777777777778,2007
SUV / Crossover,41,Gasoline,,34.0,146.0,True,Kia,6.0,23240.0,3.647058823529412,2021
Minivan,60,Gasoline,False,23.0,244.0,False,Honda,170666.0,3999.0,3.577777777777778,2008
SUV / Crossover,156,Gasoline,,26.0,175.0,True,Kia,16.0,26765.0,3.647058823529412,2021
Sedan,18,Gasoline,True,27.0,272.0,False,Lexus,78506.0,8499.0,3.577777777777778,2007
SUV / Crossover,28,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
SUV / Crossover,10,Gasoline,True,26.0,166.0,False,Honda,124602.0,5250.0,3.577777777777778,2008
SUV / Crossover,76,Gasoline,,26.0,175.0,True,Kia,13.0,26815.0,3.647058823529412,2021
SUV / Crossover,6,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
SUV / Crossover,28,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
Sedan,17,Gasoline,False,30.0,169.0,False,Chevrolet,126737.0,5750.0,3.577777777777778,2009
SUV / Crossover,238,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22677.0,3.4477611940298507,2020
SUV / Crossover,82,Gasoline,,26.0,185.0,True,Kia,20.0,29660.0,3.647058823529412,2020
SUV / Crossover,34,Gasoline,,25.0,295.0,True,Jeep,13.0,39115.0,4.377777777777778,2020
Minivan,53,Gasoline,,24.0,276.0,True,Kia,12.0,30220.0,3.647058823529412,2021
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,1.0,36338.0,4.377777777777778,2020
SUV / Crossover,41,Gasoline,,34.0,146.0,True,Kia,11.0,23585.0,3.647058823529412,2021
SUV / Crossover,55,Gasoline,,33.0,147.0,True,Kia,12.0,23505.0,3.647058823529412,2021
Coupe,13,Gasoline,True,36.0,140.0,False,Honda,181465.0,3750.0,3.577777777777778,2010
SUV / Crossover,40,Gasoline,,25.0,241.60205479452054,True,Jeep,1.0,30991.0,4.377777777777778,2020
SUV / Crossover,186,Gasoline,,26.0,181.0,True,Kia,13.0,27035.0,3.647058823529412,2020
SUV / Crossover,13,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,13,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
SUV / Crossover,238,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22677.0,3.4477611940298507,2020
Coupe,20,Gasoline,False,27.0,300.0,False,BMW,87890.0,14499.0,3.577777777777778,2012
Minivan,53,Gasoline,,24.0,276.0,True,Kia,14.0,30220.0,3.647058823529412,2021
SUV / Crossover,553,Gasoline,,27.0,180.0,True,Jeep,26.0,30999.0,4.377777777777778,2019
Sedan,22,Gasoline,True,38.0,138.0,False,Chevrolet,101574.0,6250.0,3.577777777777778,2014
Minivan,53,Gasoline,,24.0,276.0,True,Kia,14.0,30220.0,3.647058823529412,2021
Hatchback,10,Gasoline,True,37.0,184.0,False,Mazda,148262.0,8999.0,3.577777777777778,2015
SUV / Crossover,10,Gasoline,,25.0,295.0,True,Dodge,0.0,39382.0,4.377777777777778,2020
Sedan,13,Gasoline,True,25.0,328.0,False,INFINITI,130154.0,9999.0,3.577777777777778,2013
SUV / Crossover,3,Gasoline,,30.0,175.0,True,Kia,2.0,27215.0,3.647058823529412,2021
SUV / Crossover,234,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22677.0,3.4477611940298507,2020
SUV / Crossover,18,Gasoline,True,18.0,235.0,False,Jeep,85175.0,6999.0,3.577777777777778,2007
SUV / Crossover,5,Gasoline,False,23.0,263.0,False,Ford,128613.0,4999.0,3.577777777777778,2007
Coupe,57,Gasoline,False,27.0,241.60205479452054,False,Chevrolet,68064.0,9250.0,3.577777777777778,1978
SUV / Crossover,28,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
SUV / Crossover,57,Gasoline,,33.0,147.0,True,Kia,10.0,23850.0,3.647058823529412,2021
Convertible,17,Gasoline,False,20.0,315.0,False,Mercedes-Benz,32360.0,8999.0,3.577777777777778,1995
Sedan,1,Gasoline,False,30.0,177.0,False,Honda,147536.0,5999.0,3.577777777777778,2009
SUV / Crossover,6,Gasoline,,26.0,181.0,True,Kia,11.0,27665.0,3.647058823529412,2021
Minivan,53,Gasoline,,24.0,276.0,True,Kia,12.0,30220.0,3.647058823529412,2021
SUV / Crossover,25,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
Minivan,53,Gasoline,,24.0,276.0,True,Kia,6.0,30220.0,3.647058823529412,2021
SUV / Crossover,26,Gasoline,False,20.0,235.0,False,Volvo,188327.0,3999.0,3.577777777777778,2008
Minivan,7,Gasoline,False,24.0,175.0,False,Dodge,93416.0,4999.0,3.577777777777778,2008
SUV / Crossover,230,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22677.0,3.4477611940298507,2020
SUV / Crossover,481,Gasoline,,26.0,185.0,True,Kia,61.0,23595.0,3.647058823529412,2019
Coupe,22,Gasoline,True,25.0,372.0,False,Dodge,28898.0,16999.0,3.577777777777778,2009
SUV / Crossover,3,Gasoline,,26.0,181.0,True,Kia,5.0,27665.0,3.647058823529412,2021
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
SUV / Crossover,252,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,22856.0,3.4477611940298507,2020
SUV / Crossover,44,Gasoline,True,26.0,269.0,False,Toyota,101526.0,7999.0,3.577777777777778,2008
SUV / Crossover,5,Gasoline,,26.0,241.60205479452054,True,Jeep,0.0,40385.0,4.377777777777778,2021
SUV / Crossover,13,Gasoline,,25.0,295.0,True,Dodge,0.0,40244.0,4.377777777777778,2020
SUV / Crossover,57,Gasoline,,33.0,147.0,True,Kia,2.0,23850.0,3.647058823529412,2021
SUV / Crossover,70,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,25401.0,3.4477611940298507,2020
SUV / Crossover,13,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,24812.0,3.4477611940298507,2020
Minivan,53,Gasoline,,24.0,276.0,True,Kia,12.0,30220.0,3.647058823529412,2021
Minivan,53,Gasoline,,24.0,276.0,True,Kia,6.0,30220.0,3.647058823529412,2021
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
Sedan,14,Gasoline,False,36.0,173.0,False,Kia,125862.0,5750.0,3.577777777777778,2014
SUV / Crossover,39,Gasoline,False,26.0,269.0,False,Toyota,221396.0,4550.0,3.577777777777778,2007
Sedan,7,Gasoline,False,22.0,268.0,False,Mercedes-Benz,77006.0,8750.0,3.577777777777778,2008
SUV / Crossover,3,Gasoline,,33.0,147.0,True,Kia,2.0,23850.0,3.647058823529412,2021
SUV / Crossover,5,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22890.0,3.4477611940298507,2021
SUV / Crossover,3,Gasoline,,25.0,181.0,True,Kia,2.0,27665.0,3.647058823529412,2021
SUV / Crossover,3,Gasoline,,25.0,181.0,True,Kia,2.0,27725.0,3.647058823529412,2021
SUV / Crossover,276,Gasoline,,27.0,271.0,True,Jeep,16.0,31005.0,4.377777777777778,2020
SUV / Crossover,20,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
SUV / Crossover,378,Gasoline,,27.0,271.0,True,Jeep,16.0,31034.0,4.377777777777778,2020
SUV / Crossover,6,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,22890.0,3.4477611940298507,2021
SUV / Crossover,73,Gasoline,True,26.0,172.0,False,Jeep,107162.0,3999.0,3.577777777777778,2011
SUV / Crossover,15,Hybrid,,46.0,139.0,True,Kia,11.0,24345.0,3.647058823529412,2020
Minivan,15,Gasoline,,24.0,276.0,True,Kia,6.0,30220.0,3.647058823529412,2021
Minivan,38,Gasoline,False,27.0,248.0,False,Honda,90557.0,10750.0,3.577777777777778,2011
SUV / Crossover,70,Gasoline,True,26.0,290.0,False,Acura,47134.0,19999.0,3.577777777777778,2016
Sedan,11,Flex Fuel Vehicle,True,29.0,211.0,False,Chevrolet,141659.0,3750.0,3.577777777777778,2010
SUV / Crossover,20,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,26254.0,3.4477611940298507,2020
Sedan,10,Gasoline,,30.0,245.0,True,Kia,2.0,30350.0,3.647058823529412,2020
Minivan,256,Gasoline,,28.0,287.0,True,Chrysler,21.0,40479.0,4.377777777777778,2020
SUV / Crossover,68,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,25401.0,3.4477611940298507,2020
SUV / Crossover,227,Gasoline,,31.0,138.0,True,Chevrolet,47846.74954561977,23107.0,3.4477611940298507,2020
SUV / Crossover,19,Hybrid,,40.0,139.0,True,Kia,9.0,28045.0,3.647058823529412,2020
Sedan,13,Flex Fuel Vehicle,True,29.0,283.0,False,Dodge,138358.0,5750.0,3.577777777777778,2013
Minivan,53,Gasoline,,24.0,276.0,True,Kia,12.0,30615.0,3.647058823529412,2021
SUV / Crossover,48,Gasoline,,26.0,170.0,True,Chevrolet,47846.74954561977,25401.0,3.4477611940298507,2020
SUV / Crossover,10,Hybrid,,46.0,139.0,True,Kia,2.0,24345.0,3.647058823529412,2020
Minivan,90,Gasoline,,28.0,287.0,True,Chrysler,19.0,31293.0,4.377777777777778,2020
SUV / Crossover,15,Gasoline,True,26.0,166.0,False,Honda,114327.0,8999.0,3.577777777777778,2009
SUV / Crossover,10,Hybrid,,46.0,139.0,True,Kia,2.0,24345.0,3.647058823529412,2020
SUV / Crossover,328,Gasoline,,29.0,138.0,True,Chevrolet,47846.74954561977,23247.0,3.4477611940298507,2020
Minivan,53,Gasoline,,24.0,276.0,True,Kia,13.0,30615.0,3.647058823529412,2021
Wagon,12,Gasoline,True,19.0,268.0,False,Mercedes-Benz,121084.0,9499.0,3.577777777777778,2008
SUV / Crossover,54,Gasoline,False,26.0,269.0,False,Toyota,227763.0,5499.0,3.577777777777778,2006
SUV / Crossover,47,Gasoline,False,27.0,170.0,False,Subaru,114737.0,7999.0,3.577777777777778,2012
SUV / Crossover,264,Gasoline,,26.0,181.0,True,Kia,66.0,27970.0,3.647058823529412,2020
Minivan,53,Gasoline,,24.0,276.0,True,Kia,14.0,30615.0,3.647058823529412,2021
Coupe,255,Gasoline,,27.0,303.0,True,Dodge,13.0,32185.0,4.377777777777778,2020
SUV / Crossover,5,Gasoline,,25.0,295.0,True,Jeep,0.0,36338.0,4.377777777777778,2020
SUV / Crossover,34,Gasoline,True,26.0,355.0,False,Mercedes-Benz,55255.0,28050.0,3.647058823529412,2015
Wagon,14,Gasoline,True,35.0,170.0,False,Volkswagen,94807.0,8999.0,3.577777777777778,2015
